date,source,sentence,depth
2008-06-04,oba,"It’s not change when he offers four more years of Bush economic policies that have failed to create well-paying jobs, or insure our workers, or help Americans afford the skyrocketing cost of college, policies that have lowered the real incomes of the average American family, and widened the gap between Wall Street and Main Street, and left our children with a mountain of debt.",15
2008-06-04,oba,"It’s not change when he promises to continue a policy in Iraq that asks everything of our brave men and women in uniform and nothing of Iraqi politicians, a policy where all we look for are reasons to stay in Iraq, while we spend billions of dollars a month on a war that isn’t making the American people any safer.",13
2008-06-04,oba,"So -- So, I’ll say this: There are many words to describe John McCain’s attempt to pass off his embrace of George Bush’s policies as bipartisan and new, but “change” is not one of them.",1
2008-06-04,oba,"“Change” is not one of them, because change is a foreign policy that doesn’t begin and end with a war that should’ve never been authorized and never been waged.",9
2008-06-04,oba,"I won’t stand here and pretend that there are many good options left in Iraq, but what’s not an option is leaving our troops in that country for the next hundred years, especially at a time when our military is overstretched, our nation is isolated, and nearly every other threat to America is being ignored.",6
2008-06-04,oba,"We -- We must be -- We must be as careful getting out of Iraq as we were careless getting in, but we -- but start leaving we must.",5
2008-06-04,oba,It’s time for Iraqis to take responsibility for their future.,6
2008-06-04,oba,It’s time to rebuild our military and give our veterans the care and the benefits they deserve when they come home.,8
2008-06-04,oba,"It’s time -- It's time to refocus our efforts on Al Qaida’s leadership and Afghanistan, and rally the world against the common threats of the 21st century: terrorism and nuclear weapons, climate change and poverty, genocide and disease.",1
2008-06-04,oba,That’s what change is.,2
2008-06-04,oba,"Change -- Change, Minnesota, is realizing that meetings today’s threats requires not just our firepower, but the power of our diplomacy: tough -- tough, direct diplomacy, where the President of the United States isn’t afraid to let any petty dictator know where America stands and what we stand for.",10
2008-06-04,oba,We must once again have the courage and the conviction to lead the free world.,5
2008-06-04,oba,That is the legacy of Roosevelt and Truman and Kennedy.,5
2008-06-04,oba,That’s what the American people demand.,3
2008-06-04,oba,That’s what change is.,2
2008-06-04,oba,"Change is building an economy that rewards not just wealth, but the work and the workers who created it.",4
2008-06-04,oba,"It’s understanding that the struggles facing working families can’t be solved by spending billions of dollars on more tax breaks for big corporations and wealthy CEOs, but by giving a middle-class tax break to those who need it, and investing in our crumbling infrastructure, and transforming how we use energy, and improving our schools, and renewing our commitment to science and innovation.",11
2008-06-04,oba,"It’s understanding that fiscal responsibility and shared prosperity can go hand-in-hand, as they did when Bill Clinton was President.",4
2008-06-04,oba,"John McCain has spent a lot of time talking about trips to Iraq in the last few weeks, but maybe if he spent some time taking trips to the cities and towns that have been hardest hit by this economy -- cities in Michigan, and Ohio, and right here in Minnesota -- he’d understand the kind of change that people are looking for.",11
2008-06-04,oba,"Maybe if he went to Iowa and met the student who works the night shift after a full day of class and still can’t pay the medical bills for a sister who’s ill, he’d understand she can’t afford four more years of a health care plan that only takes care of the healthy and the wealthy.",9
2008-06-04,oba,"She needs us to pass health care right now, a plan that guarantees insurance to every American who wants it and brings down premiums for every family who needs it.",12
2008-06-04,oba,"That’s the change we need, Minnesota.",3
2008-06-04,oba,"Maybe -- Maybe if John McCain went to Pennsylvania and he met the man who lost his job, but can’t even afford the gas to drive around and look for a new one, he’d understand we can’t afford four more years of our addiction to oil from dictators.",8
2008-06-04,oba,"That man needs us to pass an energy policy that works with automakers to raise fuel standards, and makes corporations pay for their pollution, and oil companies invest their record profits in a clean energy future, an energy policy that will create millions of new jobs that pay well and can’t be outsourced.",10
2008-06-04,oba,"That’s the change we need, Minnesota.",3
2008-06-04,oba,"And maybe if John McCain spent some time in the schools of South Carolina or St. Paul, Minnesota, or where he spoke tonight in New Orleans, Louisiana, he’d understand that we can’t afford to leave the money behind for No Child Left Behind; that we owe it to our children to invest in early-childhood education; and recruit an army of new teachers and give them better pay and more support; and finally decide that, in this global economy, the chance to get a college education should not be a privilege for the few, but a birthright of every American.",8
2008-06-04,oba,That’s the change we need in America.,3
