date,source,sentence,depth
2008-09-04,gwb,"I've fought corruption, and it didn't matter if the culprits were Democrats or Republicans.",4
2008-09-04,gwb,"They violated their public trust, and they had to be held accountable.",3
2008-09-04,gwb,I've fought the big spenders...,2
2008-09-04,gwb,"I've fought the big spenders in both parties, who waste your money on things you neither need nor want, and the first big-spending pork-barrel earmark bill that comes across my desk, I will veto it.",9
2008-09-04,gwb,"I will make them famous, and you will know their names.",3
2008-09-04,gwb,You will know their names.,2
2008-09-04,gwb,"We're not going to allow that while you struggle to buy groceries, fill your gas tank, and make your mortgage payment.",5
2008-09-04,gwb,I've fought to get million-dollar checks out of our elections.,5
2008-09-04,gwb,I've fought lobbyists who stole from Indian tribes.,5
2008-09-04,gwb,I've fought crooked deals in the Pentagon.,4
2008-09-04,gwb,"I've fought tobacco companies and trial lawyers, drug companies and union bosses.",5
2008-09-04,gwb,I've fought for the right strategy and more troops in Iraq when it wasn't the popular thing to do.,5
2008-09-04,gwb,"And when the pundits said -- when the pundits said my campaign was finished, I said I'd rather lose an election than see my country lose a war.",6
2008-09-04,gwb,"And thanks -- thanks to the leadership of a brilliant general, David Petraeus, and the brave men and women he has the honor to command......that -- that strategy succeeded, and it rescued us from a defeat that would have demoralized our military, risked a wider war, and threatened the security of all Americans.",9
2008-09-04,gwb,I don't mind a good fight.,2
2008-09-04,gwb,"For reasons known only to God, I've had quite a few tough ones in my life.",5
2008-09-04,gwb,"But I learned an important lesson along the way: In the end, it matters less that you can fight.",4
2008-09-04,gwb,What you fight for is the real test.,3
2008-09-04,gwb,I fight for Americans.,2
2008-09-04,gwb,I fight for you.,2
2008-09-04,gwb,"I fight for Bill and Sue Nebe from Farmington Hills, Michigan, who lost......lost their real estate investments in the bad housing market.",5
2008-09-04,gwb,Bill got a temporary job after he was out of work for seven months.,4
2008-09-04,gwb,Sue works three jobs to help pay the bills.,4
2008-09-04,gwb,"I fight for Jake and Toni Wimmer of Franklin County, Pennsylvania.",6
2008-09-04,gwb,"Jake... Jake works on a loading dock, coaches Little League, and raises money for the mentally and physically disabled.",1
2008-09-04,gwb,"Toni is a schoolteacher, working toward her master's degree.",5
2008-09-04,gwb,They have two sons.,2
2008-09-04,gwb,"The youngest, Luke, has been diagnosed with autism.",3
2008-09-04,gwb,Their lives should matter to the people they elect to office.,5
2008-09-04,gwb,And they matter to me.,2
2008-09-04,gwb,And they matter to you.,2
2008-09-04,gwb,"I fight for the family of Matthew Stanley of Wolfeboro, New Hampshire.",8
2008-09-04,gwb,Matthew died serving our country in Iraq.,3
2008-09-04,gwb,I wear his bracelet and think of him every day.,3
2008-09-04,gwb,I intend to honor their sacrifice by making sure the country their son loved so well and never returned to remains safe from its enemies.,8
2008-09-04,gwb,I fight to restore the pride and principles of our party.,5
2008-09-04,gwb,"We were elected to change Washington, and we let Washington change us.",3
2008-09-04,gwb,We lost -- we lost the trust of the American people when some Republicans gave in to the temptations of corruption.,5
2008-09-04,gwb,"We lost their trust when rather than reform government, both parties made it bigger.",5
2008-09-04,gwb,"We lost their trust when instead of freeing ourselves from a dangerous dependence on foreign oil, both parties -- and Senator Obama – passed another corporate welfare bill for oil companies.",9
2008-09-04,gwb,We lost their trust when we valued our power over our principles.,4
2008-09-04,gwb,We're going to change that.,2
2008-09-04,gwb,We're going to recover the people's trust by standing up again to the values Americans admire.,7
2008-09-04,gwb,"The party of Lincoln, Roosevelt and Reagan is going to get back to basics.",5
2008-09-04,gwb,"In this country, we believe everyone has something to contribute and deserves the opportunity to reach their God-given potential, from the boy whose descendants arrived on the Mayflower to the Latina daughter of migrant workers.",12
2008-09-04,gwb,"We're all God's children, and we're all Americans.",3
2008-09-04,gwb,"We believe -- we believe in low taxes, spending discipline, and open markets.",6
2008-09-04,gwb,We believe in rewarding hard work and risk-takers and letting people keep the fruits of their labor.,8
2008-09-04,gwb,"We believe... We believe -- we believe in a strong defense, work, faith, service, a culture of life......personal responsibility, the rule of law, and judges who dispense justice impartially and don't legislate from the bench.",1
2008-09-04,gwb,"We believe in the values of families, neighborhoods, and communities.",6
2008-09-04,gwb,"We believe in a government that unleashes the creativity and initiative of Americans, government that doesn't make your choices for you, but works to make sure you have more choices to make for yourself.",8
2008-09-04,gwb,I will keep taxes low and cut them where I can.,4
2008-09-04,gwb,My opponent will raise them.,2
2008-09-04,gwb,I will open...,1
2008-09-04,gwb,I will open new markets to our goods and services.,3
2008-09-04,gwb,My opponent will close them.,2
2008-09-04,gwb,I will cut government spending.,2
2008-09-04,gwb,He will increase it.,1
2008-09-04,gwb,My tax cuts will create jobs; his tax increases will eliminate them.,3
2008-09-04,gwb,My health care plan will make it easier for more Americans to find and keep good health care insurance.,6
2008-09-04,gwb,"His plan will force small businesses to cut jobs, reduce wages, and force families into a government-run health care system where a bureaucrat......where a bureaucrat stands between you and your doctor.",10
2008-09-04,gwb,We all know that keeping taxes low helps small businesses grow and create new jobs.,5
2008-09-04,gwb,Cutting the second-highest business tax rate in the world will help American companies compete and keep jobs from going overseas.,5
2008-09-04,gwb,"Doubling the child tax exemption from $3,500 to $7,000 will improve the lives of millions of American families.",6
2008-09-04,gwb,"Reducing government spending and getting rid of failed programs will let you keep more of your own money to save, spend, and invest as you see fit.",9
2008-09-04,gwb,Opening new markets and preparing workers to compete in the world economy is essential to our future prosperity.,6
2008-09-04,gwb,"I know some of you have been left behind in the changing economy, and it often sees that your government hasn't even noticed.",5
2008-09-04,gwb,Government assistance for the unemployed workers was designed for the economy of the 1950s.,5
2008-09-04,gwb,That's going to change on my watch.,4
2008-09-04,gwb,"Now, my opponent promises to bring back old jobs by wishing away the global economy.",5
2008-09-04,gwb,We're going to help workers who've lost a job that won't come back find a new one that won't go away.,6
